text;context;verse;predicate;form;lexeme;PoS;head;anim;semantics;number;role;case;marker;allomorph;postp;trajector;motion;dialect;area;year;period
OA;;;etorri;gogora;gogo;noun;gogo;inanim;abstract;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;1713;Old
OA;;;etorri;obligaziora;obligazio;noun;obligazio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;etorri;konsideraziora;kontsiderazio;noun;kontsiderazio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;etorri;memoriara;memoria;noun;memoria;inanim;abstract;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;1713;Old
OA;;;etorri;ezagutzera;ezagutu;nmlz;ezagutu;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;ekarri;memoriara;memoria;noun;memoria;inanim;abstract;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;1713;Old
OA;;;irten;estadura;estatu;noun;estatu;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;jaio;mundura;mundu;noun;mundu;inanim;area;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;etorri;ematera;eman;nmlz;eman;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1713;Old
OA;;;iritsi;belaunera;belaun;noun;belaun;inanim;body-part;SG;Boundary_metaphoric;allative;–ra;;;abstract;metaphoric;G;W;1713;Old
OA;;;irten;pendentzietara;pendentzia;noun;pendentzia;inanim;event;PL;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;jaio;mundura;mundu;noun;mundu;inanim;area;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;jaitsi;nora;nora;interrogative;nora;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;jaitsi;lurrera;lur;noun;lur;inanim;area;SG;Goal;allative;–ra;;;spirit;real;G;W;1713;Old
OA;;;joan;konfesatzera;konfesatu;nmlz;konfesatu;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;1713;Old
OA;;;joan;ekustera;ikusi;nmlz;ikusi;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;1713;Old
OA;;;joan;zerura;zeru;noun;zeru;inanim;heaven;SG;Goal;allative;–ra;;;spirit;real;G;W;1713;Old
OA;;;joan;infernura;infernu;noun;infernu;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;alkantzatu;erirra;herri;noun;herri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;alkantzatu;entzutera;entzun;nmlz;entzun;inanim;event;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;ailegatu;batera;bat;det;leku;inanim;location;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;bihurtu;ofenditzera;ofenditu;nmlz;ofenditu;inanim;event;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;etorri;juzgatzera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1713;Old
OA;;;erori;infernura;infernu;noun;infernu;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;pasatu;eskuiera;alde_eskuin;noun;alde_eskuin;inanim;orientation;SG;Direction;allative;–ra;;;body-part;real;G;W;1713;Old
OA;;;jaitsi;infernuetara;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;erretiratu;bakartasunera;bakartasun;noun;bakartasun;inanim;abstract;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;bihurtu;okasiora;okasio;noun;okasio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;;;sartu;eleizara;eliza;noun;eliza;inanim;institution;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;sartu;eleizara;eliza;noun;eliza;inanim;institution;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;sartu;eleizara;eliza;noun;eliza;inanim;institution;SG;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;igo;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;human;real;G;W;1713;Old
OA;;;joan;egitera;egin;nmlz;egin;inanim;;SG;Future;allative;–ra;;;human;metaphoric;G;W;1713;Old
OA;"""Eta Kristoren Anima gloriosoa Dibinidadearekin uniturik aruntz agertu zanean""";;agertu;aruntz;harantz;adv;harantz;inanim;deictic;;Direction;directional;–rantz;–runtz;;human;real;G;W;1713;Old
OA;;;izan;oneraño;honaino;adv;honaino;inanim;deictic;;Boundary_metaphoric;terminative;–raino;;;;inanim;G;W;1713;Old
OA;;;izan;oneraño;honaino;adv;honaino;inanim;deictic;;Boundary_metaphoric;terminative;–raino;;;;inanim;G;W;1713;Old
OA;;;eraitsi;azpiraño;azpi;postp;bular;inanim;body-part;;Boundary;terminative;–raino;;GEN_azpi;body-part;real;G;W;1713;Old
OA;;;eraitsi;sorbaldaraño;sorbalda;noun;sorbalda;inanim;body-part;;Boundary;terminative;–raino;;GEN_azpi;body-part;real;G;W;1713;Old
OA;;;altxatu;miserikordiosoagana;miserikordios;adj;jaungoiko;spirit;;SG;Direction;allative;–gana;–agana;;body-part;metaphoric;G;W;1713;Old
OA;"""proximoak bere famagana dadukan deretxoaren kontrako pekatua.""";;eduki;famagana;fama;noun;fama;inanim;abstract;SG;Complement;allative;–gana;–agana;;abstract;metaphoric;G;W;1713;Old
OA;"""juizio temerarioagandik sospetxa temerarioagana dijoan diferenzia andia""";;joan;temerarioagana;judizio;noun;judizio;inanim;abstract;SG;Boundary;allative;–gana;–agana;;abstract;metaphoric;G;W;1713;Old
OA;;;etorri;gugana;gu;pro;gu;human;;PL;Goal;allative;–gana;–agana;;abstract;metaphoric;G;W;1713;Old
OA;;;NA;pekatuagana;bekatu;noun;bekatu;inanim;abstract;SG;Goal;allative;–gana;–agana;;abstract;metaphoric;G;W;1713;Old
OA;;;egon;zeugana;zeu;noun;zeu;human;;SG;Direction;allative;–gana;–agana;;human;no;G;W;1713;Old
OA;;;juntatu;alkargana;elkar;pro;elkar;human;;indet;Goal;allative;–gana;–agana;;human;real;G;W;1713;Old
OA;;;ipini;jaungoikoagana;jaungoiko;noun;jaungoiko;spirit;;SG;Goal;allative;–gana;–agana;;abstract;metaphoric;G;W;1713;Old
OA;;;ipini;jaungoikoagana;jaungoiko;noun;jaungoiko;spirit;;SG;Goal;allative;–gana;–agana;;abstract;metaphoric;G;W;1713;Old
OA;;;NA;pekatuagana;bekatu;noun;bekatu;inanim;abstract;SG;Goal;allative;–gana;–agana;;abstract;metaphoric;G;W;1713;Old
OA;;;paratu;jaungoikoagana;jaungoiko;noun;jaungoiko;spirit;;SG;Direction;allative;–gana;–agana;;human;no;G;W;1713;Old
OA;;;itzuli;geugana;geu;pro;geu;human;;PL;Direction;allative;–gana;–agana;;body-part;metaphoric;G;W;1713;Old
OA;;;NA;propagaziorako;propagazio;noun;propagazio;inanim;abstract;SG;Purpose;destinative;–rako;;;institution;inanim;G;W;1713;Old
OA;;;NA;geiagorako;gehiago;det;klarezia;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;geiagorako;gehiago;det;notizia;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;salbaziorako;salbazio;noun;salbazio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;salbaziorako;salbazio;noun;salbazio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;remediorako;erremedio;noun;erremedio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;konsagraziorako;konsagrazio;noun;konsagrazio;inanim;event;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;konserbaziorako;kontserbazio;noun;kontserbazio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;aumenturako;aumentu;noun;aumentu;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;defensarako;defentsa;noun;defentsa;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;onerako;on;adj;fin;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;geiagorako;gehiago;det;konfusio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;geiagorako;gehiago;det;klarezia;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;geiagorako;gehiago;det;klarezia;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;geiagorako;gehiago;det;klarezia;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;andienerako;handi;adj;probetxu;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;izaterako;izan;nmlz;izan;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;justurako;justu;adj;fin;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;redenziorako;erredentzio;noun;erredentzio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;aetarako;haiek;dem_dist;okasio;inanim;abstract;PL;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;rezibitzerako;errezibitu;noun;errezibitu;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;salbaziorako;salbazio;noun;salbazio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;alderako;alde;postp;zerbitzu;inanim;abstract;SG;Purpose;destinative;–rako;;GEN_alde;abstract;inanim;G;W;1713;Old
OA;;;NA;salbaziorako;salbazio;noun;salbazio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;azierturako;azierto;noun;azierto;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;publikorakotz;publiko;adj;ondasun;inanim;abstract;SG;Purpose;destinative;–rako;–rakotz;;abstract;inanim;G;W;1713;Old
OA;;;NA;remediorako;erremedio;noun;erremedio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;anparorako;anparo;noun;anparo;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;gaistoetarako;gaizto;adj;fin;inanim;abstract;PL;Purpose;destinative;–rako;;;abstract;inanim;G;W;1713;Old
OA;;;NA;egiterakotz;egin;nmlz;egin;inanim;;SG;Purpose;destinative;–rako;–rakotz;;abstract;inanim;G;W;1713;Old
OA;;;etorri;etzekion;zekion;verb;zekion;human;;SG;Goal;dative;NA;;;abstract;metaphoric;G;W;1713;Old
OA;"""memoriara etorten zaizkanean konfesatzekoa.""";;etorri;zaizkanean;zaizkio;verb;zaizkio;human;;SG;Goal;dative;NA;;;abstract;metaphoric;G;W;1713;Old
OA;;;joan;examinatzen;examinatu;nmlz;examinatu;inanim;;SG;Future;inessive;–n;;;human;metaphoric;G;W;1713;Old
OA;;;sartu;eleizan;eliza;nmlz;eliza;inanim;building;SG;Goal;inessive;–n;;;human;real;G;W;1713;Old
OA;;;sartu;eskrupuluetan;eskrupulu;nmlz;eskrupulu;inanim;abstract;PL;Goal;inessive;–n;;;human;metaphoric;G;W;1713;Old
OA;;;sartu;artan;hura;dem_dist;etxe;inanim;building;SG;Goal;inessive;–n;;;human;real;G;W;1713;Old
OA;;;sartu;eleizan;eliza;noun;eliza;inanim;building;SG;Goal;inessive;–n;;;human;real;G;W;1713;Old
OA;;;erori;tentazioan;tentazio;noun;tentazio;inanim;abstract;SG;Goal;inessive;–n;;;human;metaphoric;G;W;1713;Old
OA;;;erori;miserian;miseria;noun;miseria;inanim;abstract;SG;Goal;inessive;–n;;;human;metaphoric;G;W;1713;Old
Iraz;;;igo;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;bihurtu;juntatzera;juntatu;nmlz;juntatu;inanim;event;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;1739;Modern
Iraz;;;etorri;juzgatzera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;etorri;juzgatzera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;igo;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;jaitsi;infernuetara;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;ekarri;memoriara;memoria;noun;memoria;inanim;abstract;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;1739;Modern
Iraz;;;etorri;juzgatzera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;ekarri;memoriara;memoria;noun;memoria;inanim;abstract;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;1739;Modern
Iraz;;;ekarri;memoriara;memoria;noun;memoria;inanim;abstract;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;1739;Modern
Iraz;;;heldu;izatera;izan;nmlz;izan;inanim;;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1739;Modern
Iraz;;;jaitsi;infernuetara;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;igo;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;igo;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;etorri;premiatzera;premiatu;nmlz;premiatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;etorri;salutatzera;salutatu;nmlz;salutatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;etzan;oera;ohe;noun;ohe;inanim;artifact;SG;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;etorri;ematera;eman;nmlz;eman;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;igo;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;joan;erromara;erroma;toponym;erroma;inanim;settlement;;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;joan;erromara;erroma;toponym;erroma;inanim;settlement;;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;jaitsi;linbora;linbo;noun;linbo;inanim;heaven;SG;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;etorri;juzgatzera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;joan;konfesatzera;konfesatu;nmlz;konfesatu;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;jaitsi;infernuetara;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;etorri;kastigatzera;gaztigatu;nmlz;gaztigatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;G;W;1739;Modern
Iraz;;;joan;bigarrenera;bigarren;pro;bigarren;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1739;Modern
Iraz;;;NA;eskuikoraño;eskuineko;noun;eskuineko;inanim;body-part;SG;Boundary;terminative;–raino;;;body-part;real;G;W;1739;Modern
Iraz;;;NA;bularretaraño;bular;noun;bular;inanim;body-part;PL;Boundary;terminative;–raino;;;body-part;real;G;W;1739;Modern
Iraz;"""Juango da pensatzen esnatu zanetik ordu artaraño, """;;NA;artaraño;hura;dem_dist;ordu;inanim;time;SG;Boundary_time;terminative;–raino;;;;inanim;G;W;1739;Modern
Iraz;;;etorri;nigana;ni;pro;ni;human;;SG;Goal;allative;–gana;–agana;;spirit;metaphoric;G;W;1739;Modern
Iraz;;;jaso;jaungoikoagana;jaungoiko;noun;jaungoiko;spirit;;SG;Goal;allative;–gana;–agana;;spirit;metaphoric;G;W;1739;Modern
Iraz;;;jaso;jaungoikoagana;jaungoiko;noun;jaungoiko;spirit;;SG;Goal;allative;–gana;–agana;;body-part;metaphoric;G;W;1739;Modern
Iraz;;;egon;zugana;zu;pro;zu;spirit;;SG;Direction;allative;–gana;–agana;;human;no;G;W;1739;Modern
Iraz;;;jaso;jaungoikoagana;jaungoiko;noun;jaungoiko;spirit;;SG;Goal;allative;–gana;–agana;;body-part;metaphoric;G;W;1739;Modern
Iraz;;;itzuli;gugana;gu;pro;gu;human;;PL;Direction;allative;–gana;–agana;;body-part;metaphoric;G;W;1739;Modern
Iraz;;;etorri;gugana;gu;pro;gu;human;;PL;Goal;allative;–gana;–agana;;abstract;metaphoric;G;W;1739;Modern
Iraz;;;etorri;gugana;gu;pro;gu;human;;PL;Goal;allative;–gana;–agana;;abstract;metaphoric;G;W;1739;Modern
Iraz;;;izan;gauzatarako;gauza;noun;gauza;inanim;abstract;indet;Purpose;destinative;–rako;;;abstract;inanim;G;W;1739;Modern
Iraz;"""kriatu ditzeen semeak Zerurako.""";;kriatu;zerurako;zeru;noun;zeru;inanim;heaven;SG;Purpose;destinative;–rako;;;human;metaphoric;G;W;1739;Modern
Iraz;;;ofrezitu;satisfaziorako;satisfazio;noun;satisfazio;inanim;abstract;SG;Purpose;destinative;–rako;;;abstract;inanim;G;W;1739;Modern
Iraz;;;sartu;elizan;eliza;noun;eliza;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;sartu;infernuetan;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;G;W;1739;Modern
Iraz;;;erori;tentazioan;tentazio;noun;tentazio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1739;Modern
Iraz;;;erori;artan;hura;dem_dist;bekatu;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1739;Modern
Iraz;;;erori;mortalean;mortal;adj;bekatu;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1739;Modern
Iraz;;;erori;gaiztoetan;gaizto;adj;tentazio;inanim;abstract;PL;Goal;allative;–ra;;;human;metaphoric;G;W;1739;Modern
Iraz;;;erori;tentazioan;tentazio;noun;tentazio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;G;W;1739;Modern
El;;;etorri;juzgazera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;UN;E;1735;Modern
El;;;igan;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;begiratu;lurrera;lur;noun;lur;inanim;orientation;SG;Direction;allative;–ra;;;body-part;inanim;UN;E;1735;Modern
El;;;joan;aldetara;alde;noun;alde;inanim;location;indet;Goal;allative;–ra;;;spirit;real;UN;E;1735;Modern
El;;;joan;komekazera;komuniatu;nmlz;komuniatu;inanim;;SG;Future;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;joan;purgatoriora;purgatorio;noun;purgatorio;inanim;heaven;SG;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;joan;komekazera;komuniatu;nmlz;komuniatu;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;igan;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;jaitsi;ifernuetara;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;ekarri;arraziora;arrazoi;noun;arrazoi;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;igan;zeruetara;zeru;noun;zeru;inanim;heaven;PL;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;ekarri;legera;lege;noun;lege;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;jaitsi;ifernuetara;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;etorri;bisitatzera;bisitatu;nmlz;bisitatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;UN;E;1735;Modern
El;;;joan;aldetara;alde;noun;alde;inanim;location;indet;Goal;allative;–ra;;;spirit;real;UN;E;1735;Modern
El;;;inklinatu;gaistakeriara;gaiztakeria;noun;gaiztakeria;inanim;abstract;SG;Direction;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;jaitsi;zeinetara;zein;pro;zein;inanim;area;indet;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;etorri;memoriara;memoria;noun;memoria;inanim;abstract;SG;Goal;allative;–ra;;;abstract;metaphoric;UN;E;1735;Modern
El;;;joan;zerura;zeru;noun;zeru;inanim;heaven;SG;Goal;allative;–ra;;;spirit;real;UN;E;1735;Modern
El;;;debozio_izan;guruzera;gurutze;noun;gurutze;inanim;artifact;SG;Direction;allative;–ra;;;abstract;metaphoric;UN;E;1735;Modern
El;;;etorri;juzgazera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;spirit;real;UN;E;1735;Modern
El;;;zuzendu;finetara;fin;noun;fin;inanim;abstract;PL;Direction;allative;–ra;;;abstract;metaphoric;UN;E;1735;Modern
El;;;jaitsi;ontara;hau;dem_prox;hau;inanim;area;indet;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;jaitsi;ifernuetara;infernu;noun;infernu;inanim;area;PL;Goal;allative;–ra;;;human;real;UN;E;1735;Modern
El;;;egon;zuregana;zu;pro;zu;spirit;;SG;Direction;allative;–gana;–rengana;;human;no;UN;E;1735;Modern
El;;;heldu;norengana;nor;interrogative;nor;human;;indet;Goal;allative;–gana;–rengana;;human;real;UN;E;1735;Modern
El;;;goratu;jangoikoarengana;jaungoiko;noun;jaungoiko;spirit;;SG;Goal;allative;–gana;–rengana;;spirit;metaphoric;UN;E;1735;Modern
El;;;NA;haziendarengana;hazienda;noun;hazienda;inanim;;SG;Direction;allative;–gana;–rengana;;abstract;metaphoric;UN;E;1735;Modern
El;;;zuzendu;jangoikoarengana;jaungoiko;noun;jaungoiko;spirit;;SG;Goal;allative;–gana;–rengana;;abstract;metaphoric;UN;E;1735;Modern
El;;;itzuli;guregana;gu;pro;gu;human;;PL;Direction;allative;–gana;–rengana;;body-part;metaphoric;UN;E;1735;Modern
El;;;egin;bularretaraño;bular;noun;bular;inanim;body-part;PL;Boundary;terminative;–raino;;;motion;real;UN;E;1735;Modern
El;;;egin;berzeraño;beste;adj;soin;inanim;body-part;SG;Boundary;terminative;–raino;;;motion;real;UN;E;1735;Modern
El;;;egin;bularretaraño;bular;noun;bular;inanim;body-part;PL;Boundary;terminative;–raino;;;motion;real;UN;E;1735;Modern
El;;;egin;berzeraño;beste;adj;soin;inanim;body-part;SG;Boundary;terminative;–raino;;;motion;real;UN;E;1735;Modern
El;;;sartu;bekatuan;bekatu;noun;bekatu;inanim;abstract;SG;Goal;inessive;–n;;;human;metaphoric;UN;E;1735;Modern
El;;;sartu;ariman;arima;noun;arima;spirit;;SG;Goal;inessive;–n;;;abstract;metaphoric;UN;E;1735;Modern
El;;;erori;tentazioan;tentazio;noun;tentazio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;erori;zeinetan;zein;noun;zein;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;erori;tentazioan;tentazio;noun;tentazio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
El;;;erori;bekatuan;bekatu;noun;bekatu;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;UN;E;1735;Modern
Lg;;;bihurtu;lurretara;lur;noun;lur;inanim;area;PL;Goal;allative;–ra;;;human;real;L;E;1777;Modern
Lg;;;bihurtu;yerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;;Goal;allative;–ra;;;human;real;L;E;1777;Modern
Lg;;;atera;bidera;bide;noun;bide;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1777;Modern
Lg;;;aurtiki;batetara;bat;det;leze;inanim;hole;indet;Goal;allative;–ra;;;human;real;L;E;1777;Modern
Lg;;;etorri;mundura;mundu;noun;mundu;inanim;area;SG;Goal;allative;–ra;;;spirit;real;L;E;1777;Modern
Lg;;;eraman;baterat;bat;det;iturburu;inanim;location;SG;Goal;allative;–rat;;;spirit;metaphoric;L;E;1777;Modern
Lg;"""hurbildua zara zeruko erresumarat, abiadura on bat duzu han sartzeko.""";;hurbildu;erresumarat;erresuma;noun;erresuma;inanim;country;SG;Direction;allative;–rat;;;human;real;L;E;1777;Modern
Lg;;;etorri;erretzerat;erre;nmlz;erre;inanim;;SG;Purpose;allative;–rat;;;human;real;L;E;1777;Modern
Lg;;;erakarri;eginbidetarat;eginbide;noun;eginbide;inanim;abstract;PL;Goal;allative;–rat;;;human;metaphoric;L;E;1777;Modern
Lg;;;agertu;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Goal;allative;–rat;;;human;real;L;E;1777;Modern
Lg;;;agertu;alderat;alde;postp;tenplu;inanim;building;SG;Goal;allative;–rat;;GEN_alde;human;real;L;E;1777;Modern
Lg;;;agertu;alderat;alde;postp;hura;human;;SG;Source_of_emotion;allative;–rat;;GEN_alde;abstract;metaphoric;L;E;1777;Modern
Lg;;;heldu;oinetarat;oin;noun;oin;inanim;orientation;PL;Goal;allative;–rat;;;human;real;L;E;1777;Modern
Lg;;;hedatu;artzainetarat;artzain;noun;artzain;human;occupation;PL;Goal;allative;–rat;;;abstract;metaphoric;L;E;1777;Modern
